spec_mean,spec_median,spec_std,spec_skew,spec_kurt,iq_mean_ch1,iq_median_ch1,iq_std_ch1,iq_skew_ch1,iq_kurt_ch1,iq_dom_freq_ch1,iq_freq_var_ch1,iq_mean_ch2,iq_median_ch2,iq_std_ch2,iq_skew_ch2,iq_kurt_ch2,iq_dom_freq_ch2,iq_freq_var_ch2,snr,duty_cycle,label
5.138645e-11,0.0003023224,0.06413639,-0.4546740761626552,56.62481278074626,0.0013521232,0.0011628438,0.68511134,-0.01073696548750909,-0.17545696388945187,6847,4659.351,-0.0007688459,-0.0021891645,0.6948519,-0.002113722039912119,-0.15591080696824822,6875,4811.9204,4,0.87683105,0
2.1373125e-11,-1.3794894e-05,0.051106945,-0.22920026748260863,43.95413928910064,-0.0072695995,-0.0065579363,0.55320245,0.010833152203649797,1.9481171771681467,3477,3484.3242,-0.008504213,-0.0021073776,0.5479705,-0.06733333913919162,1.9084581631779312,3477,3347.349,12,0.5788574,0
-9.094947e-12,2.0979736e-05,0.051410917,0.038987647981496655,5.710949042264156,0.0042073345,0.0033900011,0.5533069,0.0004043971648101005,0.23444577320390803,6174,1210.6633,-0.00041720015,-0.0028803241,0.55503666,0.014100943693222059,0.251905314769707,6398,1189.4692,0,0.22045898,0
-9.094947e-12,-2.1583292e-05,0.06471448,0.009310751470576495,0.05506836498364098,-0.00109648,2.0599491e-05,0.70251054,-0.012218547547574496,0.04467680054297718,3465,1720.9198,0.0081966035,0.0147302095,0.69535255,-0.01238513522156351,0.059672068529667666,1619,1720.1743,-16,0.0446167,0
-1.36424205e-11,5.2546933e-05,0.03980867,-1.8701183030642363,117.13736869348759,0.00086567365,-0.0020405124,0.4277229,0.0707971766704675,2.0939660254612393,6926,1323.2554,-0.009258792,-0.006774377,0.4309372,0.011918716453738473,2.2365574549839558,6926,1365.8599,6,0.2062378,0
1.1823431e-11,-0.00013614274,0.062200002,-0.001287559489625414,0.23578376363313636,0.0017611892,0.00028164673,0.6700651,-0.00926486778543549,-0.016044446157081893,3019,1620.2666,-0.0043617235,-0.011200314,0.6787533,0.016753144967235928,-0.005682491195401429,42,1652.5172,-8,0.33062744,0
-1.4551915e-11,-1.8697997e-06,0.061171394,0.18317444362217433,32.27742348794308,-0.014125784,-0.008171892,0.6919604,-0.003119410592743657,0.05791779197335867,172,6842.4346,0.010911862,-0.009415817,0.69838333,-0.0005606489747599899,0.29167135841876757,47,6864.378,24,0.9645996,0
2.3646862e-11,-0.0003355267,0.033367474,-0.33236100697665766,52.14822731553474,0.00088466273,0.002176973,0.35946414,0.008662404758058007,4.237117494996087,2014,708.4038,0.0051451954,0.007074894,0.35668886,-0.02366193058687465,4.1656095391648185,2014,679.0765,8,0.13537598,0
1.5234036e-11,9.206158e-06,0.06568181,-0.14880974784555345,33.8880012450358,-0.00012712486,-0.0050003044,0.7113527,-0.0014410242577146317,0.11254986474178752,5807,7090.7856,0.0005522445,0.0018069103,0.7061831,0.000916495562998755,0.10828380803840698,5807,6974.007,30,1.0,0
-4.3201e-12,-1.1125832e-05,0.03202339,0.49219360962180486,126.09253166892583,-3.3842807e-06,-0.0002205772,0.3496387,0.0031097991496344033,9.836502670392484,4169,1632.8792,-0.00019368001,-0.0002471761,0.3452276,-0.0040973583504857435,9.881472838858532,4169,1590.977,28,0.23657227,0
6.366463e-12,-6.837866e-05,0.06420582,-0.0004562811933528431,0.5725496772211325,-0.0023893826,-8.079902e-05,0.7262374,0.0272881124361298,0.09144249806513205,1,2773.6416,-0.013203986,-0.0003501291,0.6773061,-0.0076827935750069035,0.04417118399891429,1,2450.446,-18,0.08123779,0
2.0918378e-11,-3.3587394e-06,0.05771461,0.4320920749465817,32.56506682983935,-0.0010164516,-0.0044455305,0.6201158,0.05942065164207708,1.194768308596326,4886,4105.007,-0.0040785857,-0.0075331745,0.6236833,-0.02673029604275999,1.1926152254402984,4886,4251.8013,10,0.75,0
8.913048e-11,-4.6484056e-06,0.065769084,0.0619635224798143,16.080497104003797,-0.009270281,-0.008984346,0.7129235,0.013018818679331214,0.04783518905903916,1934,4503.3,-0.01312273,-0.0155436825,0.70450276,0.005814809385236737,0.07162810659347496,2742,4470.2324,4,0.9962158,0
2.7284841e-11,-1.4815312e-05,0.06561526,0.10344012273322467,11.449636548068046,0.003895049,-0.006031882,0.7112045,0.031762956636069706,0.6734486360047103,3693,4046.5073,0.0073785894,0.0035847805,0.7054538,0.021436800749739606,0.577008188184498,3693,3974.626,2,1.0,0
-1.3415047e-11,1.8260107e-05,0.01727911,2.4113948102373284,214.85147137175247,-0.00039703946,0.0005297737,0.18794614,0.012046252028443677,19.23873054153389,2073,183.31503,-0.0007303611,-0.00091192755,0.1877196,-0.05141336491295233,19.9702883624544,2972,184.61162,14,0.030456543,0
2.8194336e-11,3.8691192e-05,0.0644745,0.017965444627859574,0.5878708807907396,0.012253496,0.008589225,0.7077735,0.005780146390755707,0.021685052510269198,3,2493.4028,-0.021424495,-0.023004364,0.7041091,-0.0072378457929092805,0.10142479057288911,1,2534.3914,-14,0.9406738,0
-4.4337867e-12,-3.6501683e-06,0.02394244,0.8359918596898669,222.55488071660096,-0.00011430816,-0.00012356484,0.25691283,-0.016259495606856113,18.816183923564065,1957,817.1045,-0.000101491896,7.244076e-05,0.25487617,-0.035835025838183175,18.39272232681296,1830,803.1529,24,0.12554932,0
-2.3646862e-11,9.343661e-05,0.039715286,-0.1273363124439083,29.096613146260374,-0.0068885926,-0.0036956915,0.43402252,-0.05522805233250608,2.15627667095883,33,1127.2102,-0.0021685418,-0.008224241,0.44566187,0.11721274389251658,2.542124090649966,157,1227.2417,6,0.23388672,0
2.262368e-11,-3.6134338e-06,0.020769514,-0.7252656460150942,289.24559272474573,-0.0037764516,-0.0024373673,0.2228372,0.020290710201639924,26.30836775910712,1489,551.68054,0.002037871,0.0014815129,0.22249112,-0.09210031082133689,25.763458696209863,1374,531.749,20,0.08746338,0
-1.114131e-11,1.7385228e-06,0.065702096,0.468993366368505,34.30131225003709,-0.0012446824,-0.0022278246,0.7142666,-0.0005047030114596389,0.03994575622864538,6015,6577.625,0.0033960338,0.0021825442,0.70626086,0.005749071789265682,0.02583747275272774,6015,6399.955,16,0.99975586,0
7.6397555e-11,0.00022688156,0.065052696,0.00419048378242503,0.08525962455032232,0.0066124676,0.009590907,0.70485556,-0.016548434687743096,-0.043046926526538964,5154,1777.7269,-0.004468624,-0.008955039,0.7031302,0.020259666434286693,-0.04389722503949178,5903,1735.1521,-20,0.10211182,0
-1.8189894e-11,-2.2363205e-05,0.06540919,-0.0035074796794685495,1.5295080801167291,-0.007761221,-0.008425416,0.7113716,0.04282723305568083,2.196255865432005,3644,2581.2192,-0.006837634,-0.0016871477,0.70430017,-0.024125132038483845,2.213943826504365,2367,2631.5278,-10,1.0,0
4.0017767e-11,1.6245524e-05,0.06518974,0.016745098019349005,0.016791272308113392,-0.0011597229,0.005805324,0.70744795,-0.04096370732064956,0.0735286960641992,3423,1751.2635,0.009454795,0.019080348,0.7035478,-0.07316183767488496,-0.014141022775245649,1202,1778.8586,-20,0.5975952,0
5.3432814e-12,1.8361634e-06,0.035446744,-0.1421357388315678,115.29041032596778,0.00023705675,0.0,0.37336478,-0.005349625109072297,6.286829111051231,4600,1858.3743,-0.0014478988,-0.0015069526,0.3756152,0.000948186345348324,6.31133111464076,4600,1894.0195,26,0.27563477,0
3.274181e-11,-8.369231e-05,0.054973353,-0.07290965432917103,6.7606059793574875,0.004309173,0.004364712,0.5973084,-0.01649690026331662,0.44632223116718883,1369,1593.5327,0.0016379339,0.005108592,0.5904132,-0.029918789042001244,0.3232871786205611,1686,1558.6798,0,0.40826416,0
-7.275958e-12,0.00046147755,0.06504665,-0.004505133009445954,0.2631482664029381,0.0029109665,0.010242015,0.7032336,-0.02708599271225674,-0.08983598484896937,4109,1761.5724,0.0009689294,0.0044553196,0.70640075,-0.002774275568427751,0.004910231447085245,3294,1820.2627,-10,0.91430664,0
-1.2732926e-11,-3.0829622e-05,0.06511384,0.050772425555275606,13.654880740587576,-0.0054462175,-0.00092152704,0.6904461,0.04161437583181694,3.808700161003631,4218,2561.7388,-0.03281819,-0.024830932,0.71744776,0.03565238810965124,2.9559939587236546,0,2810.2952,-18,0.5261841,0
-5.2750693e-11,1.7428672e-05,0.065422304,0.3982284237977244,50.58415573446356,0.0020375364,-0.001535209,0.6756695,0.006633093736091586,13.292928325340792,1140,2502.66,0.009547152,0.0070654624,0.7373732,-0.20168495725314425,14.80893619707463,4,2948.5327,-14,0.9984131,0
-8.185452e-12,5.4139946e-06,0.029734658,-0.11451377507542693,97.95611733701371,-0.007194956,-0.0020467725,0.3383481,-0.13329610908481285,7.087662402884964,154,1173.4238,-0.008897263,-0.0008801281,0.33637393,-0.2029403577628744,7.041604857102424,209,1145.3352,14,0.19293213,0
1.7166712e-11,1.1598376e-06,0.0657457,-0.07602249560422235,29.219997370539005,-0.0017521537,-0.0037226337,0.70307726,-0.02803996805879972,0.004820039257858788,5432,6777.781,0.0006704157,0.0015380254,0.7139364,0.0009202924012486764,0.010912684580198562,5432,6985.6436,26,1.0,0
3.274181e-11,0.0002670039,0.06553715,0.014748373448219271,1.8788035240377052,-0.0015765419,-0.0029550092,0.7038983,0.01138036811912014,-0.07578981077216795,6847,2049.9893,-0.0017183931,-0.008528041,0.71054864,0.0320646726357895,0.0022765227769663277,6847,2096.4277,-8,0.98309326,0
-3.274181e-11,-5.6012064e-05,0.05983768,0.005836433343370896,5.229438792568082,-0.004723288,-0.0425568,0.72225016,1.1715076847597197,4.792525131305472,2177,3024.4385,0.0023305765,0.0047677783,0.5658261,-0.11145124227490298,1.0271168006736033,2676,1858.0398,-4,0.4673462,0
-3.9108272e-11,1.739389e-05,0.048428778,-0.31381670245176796,37.4205228017221,-0.0027225264,0.0011173305,0.5264708,-0.06858942027341838,2.807153108014079,5856,2164.858,-0.0005723705,0.00083835586,0.5099341,-0.04106781903178023,2.9597686593405506,5856,2112.2832,6,0.41760254,0
-3.3651304e-11,-5.516906e-05,0.06545224,0.11453609154011832,15.99413756311418,-0.005575112,-0.0013338287,0.70184094,0.040523724998239655,0.5582583179514731,2276,4059.9763,0.009589136,0.0051658535,0.7135893,0.0431629326561531,0.7220730203227128,2742,4051.521,2,1.0,0
1.6370905e-11,-1.838616e-05,0.060932152,-0.008878188988499118,3.2566931203037637,-0.0011735104,-0.005541457,0.67133063,-0.04431204219680511,1.9248877483023703,502,2590.992,-0.007657148,0.00856024,0.6674559,-0.0872098899379389,1.8523906588376464,47,2501.171,-4,0.6173096,0
2.5465852e-11,-3.456368e-05,0.061952107,0.14592112303785468,31.26993834334347,0.01462666,0.0057432377,0.7114283,-0.004349095569940647,0.01051345852520491,134,7062.02,-0.0047344184,-0.015116114,0.70582795,0.04560679281074963,-0.10942866943136886,131,6954.512,22,0.99975586,0
4.5474735e-12,-3.054768e-06,0.04155789,-4.194984372321932,395.1209892076547,0.0016859514,0.0009905939,0.4294786,0.0008088257648195791,5.782579611659658,2625,2471.908,0.00062539586,0.0005552148,0.46728584,-0.012968857439789983,5.813614241685491,2625,2940.482,2,0.022155762,0
4.092726e-12,-3.7490312e-07,0.06572061,-0.14084704764217013,29.803754212985005,-0.0001888411,0.002707732,0.7120692,0.001968676217963268,0.011801592406572858,4027,6784.037,0.00021360745,0.0032084882,0.7042794,-0.0009630759127851834,0.018351855595622357,4027,6625.4316,22,1.0,0
2.3646862e-11,8.723393e-06,0.06622567,0.21744658428825192,30.626136557472805,-0.0005228022,0.0012217732,0.7098294,-0.0014536132834280212,0.1022683179858066,5788,5969.3433,0.0003779962,0.003021089,0.70799655,0.0006918331839466097,0.11590472013163211,5788,5917.2285,12,1.0,0
-3.637979e-12,-4.8990238e-05,0.062451545,0.009671140084155556,0.05103260510126839,0.0024750512,0.0011100536,0.67727387,0.009706591727564717,0.028643555543622856,1741,1593.5547,-0.0023631558,0.007970791,0.67596114,-0.03262663521922347,0.006929067767286412,4339,1607.3203,-10,0.07397461,0
-1.0913936e-11,9.277452e-07,0.063047044,0.01106780535505214,0.6075576409096297,0.008835432,0.094255134,0.8289509,-3.0448051453167904,14.0727136063636,235,3829.857,0.017849907,0.026159013,0.51462495,-0.5008938290752416,1.3532519789499222,0,1325.1577,-12,0.20135498,0
9.094947e-12,8.189284e-05,0.062379833,-0.05851848876493733,32.63406602178815,-0.00031994577,-0.001846743,0.6752818,-0.002453483283175767,0.387902480779057,3932,5722.467,0.0004029297,0.002043061,0.6749593,0.00017398697999717122,0.4122989469689533,3932,5724.346,16,0.9042969,0
-3.8198777e-11,-1.6867625e-06,0.062520705,0.024599436654847835,31.834724808125046,0.011069672,0.014909627,0.7054963,0.023253182850275722,0.101047508293167,73,7151.966,-0.0031525234,0.0033664438,0.70381784,0.0036037871257379936,-0.0008909407971011696,101,7115.828,28,0.9902344,0
-5.5479177e-11,9.162591e-05,0.065418705,-0.44510285939947847,88.20377888540047,0.00017156021,-0.0012096458,0.7002734,0.001068749119616864,-0.10971212810424413,6847,6676.8564,-0.00051069306,-0.000850316,0.7081236,0.008893612861223803,-0.06678520536716537,6847,6853.665,12,0.9824219,0
8.185452e-12,-2.0526684e-05,0.061198674,0.07835721907516459,30.834935034771583,0.00036503866,0.0027527395,0.6633196,-0.0025113620019736396,0.5653914456656084,4026,5049.552,-0.00036920083,0.0005113067,0.6549416,-9.372556457121714e-05,0.5213813648969188,4026,4929.201,12,0.85876465,0
-3.092282e-11,4.144211e-05,0.06531498,-0.009154773249906979,1.2084201143679332,-0.0020955824,-0.00033534842,0.706834,-0.0006978489067870022,-0.027040569860980135,4702,1967.9979,-0.003078445,-9.770631e-05,0.7058676,0.016089053040918726,0.002394534888082056,4154,1994.2166,-6,1.0,0
-2.5579538e-11,2.5648565e-06,0.045366753,-0.22024747906592362,62.89366606533238,-4.2879154e-05,-0.00091094256,0.48671487,-0.02738144658991393,3.0445399373750996,1368,3212.0342,0.00015106642,0.0018433044,0.49400598,-0.011836350299094236,3.0165521972073286,1368,3307.6177,26,0.47631836,0
-1.8189894e-12,0.00018395562,0.06530982,-0.023788915533429458,10.216714639008737,0.0063419566,0.0014801144,0.7117291,0.039974536429322555,0.08518500207989232,1237,3525.1233,-0.003443509,-0.0018473144,0.70304596,-0.020089003322834437,0.06137862311598141,1534,3474.9077,2,0.9996338,0
3.4106051e-12,0.00013002164,0.03415368,-0.03142362229070701,81.50733202039336,0.00039186765,-2.797009e-05,0.36689425,-0.02359218620935789,6.74257953636296,4004,1185.7153,-0.0008343817,-0.0001334053,0.36126673,0.062263474384701624,6.914609267959433,4652,1142.9587,12,0.2142334,0
3.637979e-12,-9.890607e-06,0.065204814,-0.19110242601963012,29.309990025666735,0.00050142384,-0.014976049,0.71293473,0.026880368044050314,0.0825385253069042,5513,6890.532,0.00015590424,0.009933718,0.70418394,-0.014907198807596021,0.08697556921674643,5513,6759.9927,24,1.0,0
-5.718448e-11,1.972631e-05,0.06604986,-0.027166873413778193,27.213386352170325,-0.00027732173,-0.006533619,0.7072109,0.0031662670469657086,-0.01788494792004869,1453,6836.468,-0.0002912118,0.00029148159,0.70886505,0.020394253467356845,-0.021066392609105478,907,6868.536,26,0.99957275,0
3.274181e-11,-0.00012118087,0.06549005,0.009785402944125048,0.2050126444756626,-0.010535385,-0.017166719,0.71306217,0.03738452468302316,0.0606837434351033,3741,1848.1089,0.002285845,-0.0009506636,0.7037562,0.0090878648788379,-0.043113919002431,3682,1778.7452,-10,1.0,0
-2.4556357e-11,1.5063253e-05,0.065520726,0.02517120486165439,7.672338053945094,-0.0018696524,-0.002053959,0.6756557,-0.007384336403359301,0.12883062387073618,6361,2621.2935,0.00051788776,0.01769039,0.73740166,-0.014023729190537161,0.05054178111925278,6622,3097.6519,-16,1.0,0
2.3646862e-11,9.398215e-05,0.064893596,-0.02001560560191526,1.0181992107230018,0.005133579,0.077347174,0.79407924,-2.24591735150421,9.400942163033045,401,3457.1777,0.0119932555,0.04133851,0.60516256,-0.7811223252440423,2.3736873958327758,1,1981.0793,-8,0.98443604,0
4.5474735e-13,3.3269876e-07,0.023383625,0.0009624507270484296,72.09453477608288,0.0011983458,0.0003641397,0.251991,0.020185428288300025,8.686335161123813,1866,359.27222,-0.0009676089,-9.739427e-05,0.25399077,0.009848064274043503,8.92778851202066,2740,373.14963,10,0.03845215,0
-4.4337867e-11,-4.0372463e-05,0.020064898,0.5639436493418107,339.31135066106197,-0.0007032373,-0.0008999419,0.21363725,0.03198706130621248,36.21826456774758,2094,514.4675,0.0003561208,-0.0004570162,0.2131731,-0.013502549166239138,35.890356543996084,2592,511.24182,22,0.083496094,0
-1.8189894e-11,0.00021800681,0.06543584,-0.012556258289226574,2.6211696257996238,-0.0059629623,-0.0030656313,0.70453686,-0.006877074539626677,0.04810774746454083,5953,2248.162,-0.0037585134,-0.0045196638,0.70934993,-0.009840057485614466,-0.03554753954931833,6721,2288.747,-4,0.9991455,0
5.456968e-12,-0.00028935075,0.06252476,-0.002075834057578024,0.05707300316932651,-0.02303182,-0.025098745,0.67469513,0.007201727427739443,0.011685517606073947,0,1610.3777,0.014480129,0.019062428,0.67870367,-0.038135102453981225,-0.0026567010270337477,4877,1678.8419,-10,0.08166504,0
-1.1823431e-11,-3.111651e-05,0.03575179,-0.02595661414425222,44.29951546846354,0.0003416351,0.0006427829,0.39198107,0.01933584908237658,4.007495648073568,4937,968.29315,0.00010921963,-0.00033611283,0.38713664,-0.025210723453700602,3.707559184737657,5022,926.6984,8,0.19177246,0
1.72804e-11,4.988043e-05,0.056776457,0.29984359904745883,31.15234002922844,0.0035444167,-0.000857214,0.62174165,0.06941290637901301,2.973854865772312,6471,3046.311,0.0048633227,0.00019552704,0.6081887,-0.0446793815761821,2.652117693077641,6471,3040.83,4,0.6503296,0
-1.4551915e-11,-0.00035193865,0.041522905,-0.041103848330111235,2.5929053179967108,0.0034523779,0.0038746442,0.4497094,-0.027321746576373086,0.23006689668898206,2325,733.29834,0.0027508829,0.0049365973,0.44949993,-0.005746970150478789,0.19525114979701108,7591,709.6726,2,0.024230957,0
-5.002221e-12,-4.4262306e-05,0.03987742,-0.39209712203602787,85.26187723442752,0.00028997834,0.0006209562,0.4251922,0.0295277545768186,4.949941756976455,1368,2256.324,-0.0005187867,-0.0015068006,0.41943252,-0.004009676354235758,4.965813927395055,1368,2190.3926,20,0.34521484,0
2.0008883e-11,-0.00017981224,0.06115968,0.019255697154471108,0.6908775456535254,-0.020779073,-0.017352913,0.6580535,-0.01742759879474719,0.02683221468446817,0,1593.886,0.030888584,0.033849034,0.66469747,-0.011320339067739067,0.0330777026276845,0,1649.126,-6,0.38128662,0
8.276402e-11,-8.02318e-07,0.06614441,0.09897118422628205,28.524164083433774,-0.0008168613,0.0005735367,0.7122347,-0.0007269117940058198,0.052310884391789436,2148,6797.658,-0.0020497548,0.0017784075,0.70424646,-5.9468165457203914e-05,0.0648713483819825,2148,6626.505,20,1.0,0
